Date,id,Type,Source,Amount,Fee,Net,Currency,Created (UTC),Available On (UTC),reason (metadata),amount (metadata),fromOurPlatform (metadata),note (metadata),invoiceId (metadata),storeId (metadata),domain (metadata),discount (metadata),freeShip (metadata),link (metadata),item (metadata),shippingFee (metadata),subTotal (metadata),tax (metadata),storeName (metadata),JournalType,StoreName,PartnerCode,ComCode,BankAccoutNumber
2026-03-16,txn_3TBQQuK3ZXYJSkRp1WuMyssX,charge,ch_3TBQQuK3ZXYJSkRp19PDQQlT,46.94,2.04,44.9,usd,2026-03-16 01:59:00,2026-03-19 00:00:00,,46.94,,,TGCFP-150326-4Z8PM,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-16,txn_3TBUX6K3ZXYJSkRp0sC9mLAw,charge,ch_3TBUX6K3ZXYJSkRp0Z4ovBj2,100.89,4.03,96.86,usd,2026-03-16 06:21:00,2026-03-19 00:00:00,,100.89,,,TGCFP-150326-G2JDW,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95},{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,93.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-17,txn_3TBllIK3ZXYJSkRp0J1Qt4Xu,charge,ch_3TBllIK3ZXYJSkRp0gjoJIwG,46.94,2.04,44.9,usd,2026-03-17 00:45:00,2026-03-20 00:00:00,,46.94,,,TGCFP-160326-O3RF6,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-17,txn_3TBlosK3ZXYJSkRp0jFN3sZ2,charge,ch_3TBlosK3ZXYJSkRp01y3nh5P,60.94,2.55,58.39,usd,2026-03-17 00:49:00,2026-03-20 00:00:00,,60.94,,,TGCFP-160326-C6K4B,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-17,txn_3TBmIqK3ZXYJSkRp16mCFO20,charge,ch_3TBmIqK3ZXYJSkRp1pB2N7tT,40.98,1.82,39.16,usd,2026-03-17 01:20:00,2026-03-20 00:00:00,,40.98,,,7AY65-160326-8L4UM,,,,,-https://luxebare.reurm.com/luxebare-hair-removal-cream,"[{""name"":""LUXEBARE | Sensitive Skin Hair Removal Cream For Face, Body & Intimate Areas - Luxebare (for Body only)/150 ml (Buy 1 get 1 Fre"",""quantity"":1,""unitAmount"":33.99}]",6.99,33.99,0,LUXEBARE - N,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-17,txn_1TC3YOK3ZXYJSkRpcmx2aQcc,adjustment,du_1TC3YDK3ZXYJSkRpXqOECS4C,-46.94,15,-61.94,usd,2026-03-17 19:45:00,2026-03-17 19:45:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-17,txn_3TC4bDK3ZXYJSkRp0vakxz0F,charge,ch_3TC4bDK3ZXYJSkRp0JZbd9JX,46.94,2.04,44.9,usd,2026-03-17 20:52:00,2026-03-20 00:00:00,,46.94,,,TGCFP-170326-P6SNL,,,,,-https://blyne.velorasignature.com/ts-theme,"[{""name"":""Theme of Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-17,txn_3TC5qcK3ZXYJSkRp1zBhyOrH,charge,ch_3TC5qcK3ZXYJSkRp1MAkPEC9,56.94,2.41,54.53,usd,2026-03-17 22:12:00,2026-03-20 00:00:00,,56.94,,,TGCFP-170326-FJWIV,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Standard (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":49.95}]",6.99,49.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-18,txn_3TC7YpK3ZXYJSkRp1QfkDeGv,charge,ch_3TC7YpK3ZXYJSkRp1mPdH0q7,46.94,2.04,44.9,usd,2026-03-18 00:02:00,2026-03-23 00:00:00,,46.94,,,TGCFP-170326-B84BH,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-18,txn_1TCLUlK3ZXYJSkRp9Wotud3i,adjustment,du_1TCLUaK3ZXYJSkRpb8mEOuQS,-46.94,15,-61.94,usd,2026-03-18 14:54:00,2026-03-18 14:54:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-18,txn_3TCLZNK3ZXYJSkRp1nnrkl6l,charge,ch_3TCLZNK3ZXYJSkRp12dFTI4i,46.94,2.04,44.9,usd,2026-03-18 14:59:00,2026-03-23 00:00:00,,46.94,,,TGCFP-180326-EU7O1,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-18,txn_3TCPyiK3ZXYJSkRp1iljd9NF,charge,ch_3TCPyiK3ZXYJSkRp1XLD5ePt,60.94,2.55,58.39,usd,2026-03-18 19:42:00,2026-03-23 00:00:00,,60.94,,,TGCFP-180326-WSI08,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-18,txn_3TCQUZK3ZXYJSkRp01376qzk,charge,ch_3TCQUZK3ZXYJSkRp0ngFlpAK,86.89,3.51,83.38,usd,2026-03-18 20:15:00,2026-03-23 00:00:00,,86.89,,,TGCFP-180326-18AD9,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":2,""unitAmount"":39.95}]",6.99,79.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-18,txn_3TCTi6K3ZXYJSkRp0DiAZS2r,charge,ch_3TCTi6K3ZXYJSkRp0qrixqFl,46.94,2.04,44.9,usd,2026-03-18 23:41:00,2026-03-23 00:00:00,,46.94,,,TGCFP-180326-MOCVC,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-19,txn_1TCVmNK3ZXYJSkRp5NCLRdAp,stripe_fee,,-11.03,0,-11.03,usd,2026-03-19 01:53:00,2026-03-19 01:53:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-19,txn_1TCVxWK3ZXYJSkRpRjyHz8hv,stripe_fee,,-11.04,0,-11.04,usd,2026-03-19 02:05:00,2026-03-19 02:05:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-19,txn_3TCnKdK3ZXYJSkRp0hsgjQmq,charge,ch_3TCnKdK3ZXYJSkRp0XcFWGxl,60.94,2.55,58.39,usd,2026-03-19 20:38:00,2026-03-24 00:00:00,,60.94,,,TGCFP-190326-NGPNN,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-20,txn_1TCs1lK3ZXYJSkRp4dgMd2RG,stripe_fee,,-10.94,0,-10.94,usd,2026-03-20 01:39:00,2026-03-20 01:39:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-20,txn_3TD0SQK3ZXYJSkRp1bIlGZ2B,charge,ch_3TD0SQK3ZXYJSkRp1llxWR8j,46.94,2.04,44.9,usd,2026-03-20 10:39:00,2026-03-25 00:00:00,,46.94,,,TGCFP-200326-SV6BE,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-20,txn_3TD3c2K3ZXYJSkRp1h3WtH3q,charge,ch_3TD3c2K3ZXYJSkRp1E3MMd4t,46.94,2.04,44.9,usd,2026-03-20 14:01:00,2026-03-25 00:00:00,,46.94,,,TGCFP-200326-VZBB7,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-21,txn_3TDURzK3ZXYJSkRp1hYZqk6V,charge,ch_3TDURzK3ZXYJSkRp1rxyE6fN,46.94,2.04,44.9,usd,2026-03-21 18:40:00,2026-03-26 00:00:00,,46.94,,,TGCFP-210326-6N0W8,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-21,txn_3TDWhGK3ZXYJSkRp076J35Ev,charge,ch_3TDWhGK3ZXYJSkRp0USRsHlV,46.94,2.04,44.9,usd,2026-03-21 21:04:00,2026-03-26 00:00:00,,46.94,,,TGCFP-210326-NKYRG,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-23,txn_1TDyYqK3ZXYJSkRpxdDwbngt,payout,po_1TDyYqK3ZXYJSkRpP8nsliJq,-2000,0,-2000,usd,2026-03-23 02:49:00,2026-03-23 02:49:00,,,,,,,,,,,,,,,,STRIPE_PAYOUT,,Pingpong ZeniroxPay,ZENIROXPAY,
2026-03-23,txn_3TEEm2K3ZXYJSkRp1N8PYoST,charge,ch_3TEEm2K3ZXYJSkRp1EwiLmV3,46.94,2.04,44.9,usd,2026-03-23 20:08:00,2026-03-26 00:00:00,,46.94,,,TGCFP-230326-LB5KZ,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-23,txn_3TEGuRK3ZXYJSkRp1lJ6Ke84,charge,ch_3TEGuRK3ZXYJSkRp1ek8eQm7,46.94,2.04,44.9,usd,2026-03-23 22:25:00,2026-03-26 00:00:00,,46.94,,,7AY65-230326-G7PVI,,,,,-https://www.tryluxebare.com/luxebare,"[{""name"":""LUXEBARE | Sensitive Skin Hair Removal Cream For Face, Body & Intimate Areas - LuxeSensitivity (For Face & Body) /Buy 1 get 1 F"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,LUXEBARE - N,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-24,txn_3TEYLVK3ZXYJSkRp1jYKQXrV,charge,ch_3TEYLVK3ZXYJSkRp1RwXHekO,46.94,2.04,44.9,usd,2026-03-24 17:02:00,2026-03-27 00:00:00,,46.94,,,TGCFP-240326-SIK3P,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-24,txn_3TEYPrK3ZXYJSkRp0AZu2tfj,charge,ch_3TEYPrK3ZXYJSkRp005FuEUS,59.95,2.52,57.43,usd,2026-03-24 17:06:00,2026-03-27 00:00:00,,59.95,,,TGCFP-240326-T2BDF,,,,4.99,-https://mroakly.com/mroakly-woodfloor-cleaner,"[{""name"":""Mr. Oakly  Super Concentrated Wood Floor Cleaner - Deep Cleaner (Ultra Concentrate) /Buy 1  (6 months of use)"",""quantity"":1,""unitAmount"":59.95}]",4.99,59.95,0,Mr.Oakly,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-25,txn_1TEf3MK3ZXYJSkRpkWJZ70dH,adjustment,du_1SvU7DK3ZXYJSkRpVVCvJxxl,34.98,0,34.98,usd,2026-03-25 00:12:00,2026-03-25 00:12:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-25,txn_1TEgNKK3ZXYJSkRpyKU86Pri,stripe_fee,,-10.93,0,-10.93,usd,2026-03-25 01:36:00,2026-03-25 01:36:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-25,txn_1TEgNMK3ZXYJSkRp1mOQ3DXE,stripe_fee,,-10.95,0,-10.95,usd,2026-03-25 01:36:00,2026-03-25 01:36:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-25,txn_3TEudmK3ZXYJSkRp0yirgfoV,charge,ch_3TEudmK3ZXYJSkRp0b09C7Ji,60.94,2.55,58.39,usd,2026-03-25 16:50:00,2026-03-30 00:00:00,,60.94,,,TGCFP-250326-I6CVE,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-25,txn_3TEvl8K3ZXYJSkRp1tKr0rfr,charge,ch_3TEvl8K3ZXYJSkRp11Mmg4fX,46.94,2.04,44.9,usd,2026-03-25 18:02:00,2026-03-30 00:00:00,,46.94,,,TGCFP-250326-3Q87R,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-26,txn_1TF2mzK3ZXYJSkRp9yaRqAie,stripe_fee,,11.02,0,11.02,usd,2026-03-26 01:32:00,2026-03-26 01:32:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-26,txn_3TF4eqK3ZXYJSkRp0k72vP9b,charge,ch_3TF4eqK3ZXYJSkRp0vcFoZs2,46.94,2.04,44.9,usd,2026-03-26 03:32:00,2026-03-31 00:00:00,,46.94,,,TGCFP-250326-CQEXD,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-26,txn_3TFGvYK3ZXYJSkRp1KpZen14,charge,ch_3TFGvYK3ZXYJSkRp14f16MKT,46.94,2.04,44.9,usd,2026-03-26 16:38:00,2026-03-31 00:00:00,,46.94,,,TGCFP-260326-7VFTS,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-26,txn_3TFK7dK3ZXYJSkRp1XxxvG4w,charge,ch_3TFK7dK3ZXYJSkRp1CrPvOVG,46.94,2.04,44.9,usd,2026-03-26 20:03:00,2026-03-31 00:00:00,,46.94,,,TGCFP-260326-HIZGI,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-27,txn_3TFQRWK3ZXYJSkRp04mPJuDz,charge,ch_3TFQRWK3ZXYJSkRp05HCL2IW,60.94,2.55,58.39,usd,2026-03-27 02:48:00,2026-04-01 00:00:00,,60.94,,,TGCFP-260326-PSZ77,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-27,txn_3TFXxoK3ZXYJSkRp1hqrhDRv,charge,ch_3TFXxoK3ZXYJSkRp1keZTbrW,60.94,2.55,58.39,usd,2026-03-27 10:50:00,2026-04-01 00:00:00,,60.94,,,TGCFP-270326-S3IX0,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-27,txn_3TFb5xK3ZXYJSkRp0ks9KaDI,charge,ch_3TFb5xK3ZXYJSkRp0V5EdVvC,46.94,2.04,44.9,usd,2026-03-27 14:10:00,2026-04-01 00:00:00,,46.94,,,7AY65-270326-J2NDX,,,,,-https://www.tryluxebare.com/luxebare-hair-removal-cream,"[{""name"":""LUXEBARE | Sensitive Skin Hair Removal Cream For Face, Body & Intimate Areas - LuxeSensitivity (For Face & Body)/150 ml (Buy 1 "",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,LUXEBARE - N,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-28,txn_3TFltqK3ZXYJSkRp1qZUkWjH,charge,ch_3TFltqK3ZXYJSkRp1bpHnvBY,114.89,4.55,110.34,usd,2026-03-28 01:42:00,2026-04-02 00:00:00,,114.89,,,TGCFP-270326-39CC8,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":2,""unitAmount"":53.95}]",6.99,107.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-28,txn_3TFo1SK3ZXYJSkRp1tZIuS3C,charge,ch_3TFo1SK3ZXYJSkRp1A6VAdjs,60.94,2.55,58.39,usd,2026-03-28 03:58:00,2026-04-02 00:00:00,,60.94,,,TGCFP-270326-56KW7,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-28,txn_1TFv6gK3ZXYJSkRps3W7iCmM,adjustment,du_1T83vTK3ZXYJSkRpDLKnnza0,46.94,0,46.94,usd,2026-03-28 11:32:00,2026-03-28 11:32:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-28,txn_3TFzaoK3ZXYJSkRp0vSMj5t6,charge,ch_3TFzaoK3ZXYJSkRp0mptpc8P,60.94,2.55,58.39,usd,2026-03-28 16:20:00,2026-04-02 00:00:00,,60.94,,,TGCFP-280326-4GTOD,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-28,txn_3TG5bjK3ZXYJSkRp1TyprnXK,charge,ch_3TG5bjK3ZXYJSkRp1w6oXUBu,46.94,2.04,44.9,usd,2026-03-28 22:45:00,2026-04-02 00:00:00,,46.94,,,TGCFP-280326-4BZ5Y,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":1,""unitAmount"":39.95}]",6.99,39.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-28,txn_1TG6BWK3ZXYJSkRpuJTp4JQF,adjustment,du_1TG6BLK3ZXYJSkRpxxAMQO63,-46.94,15,-61.94,usd,2026-03-28 23:22:00,2026-03-28 23:22:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-29,txn_1TG8U4K3ZXYJSkRpIUtdhflb,stripe_fee,,11.04,0,11.04,usd,2026-03-29 01:49:00,2026-03-29 01:49:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-29,txn_3TG9LqK3ZXYJSkRp00JApCps,charge,ch_3TG9LqK3ZXYJSkRp0MMBz9hP,60.94,2.55,58.39,usd,2026-03-29 02:45:00,2026-04-02 00:00:00,,60.94,,,TGCFP-280326-MIQWY,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-29,txn_3TGJIoK3ZXYJSkRp01Tnjd3c,charge,ch_3TGJIoK3ZXYJSkRp03GyvwjC,60.94,2.55,58.39,usd,2026-03-29 13:23:00,2026-04-02 00:00:00,,60.94,,,TGCFP-290326-844HK,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 2, Get 2 FREE (+ Bonus Mop Pad)"",""quantity"":1,""unitAmount"":53.95}]",6.99,53.95,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-29,txn_1TGRANK3ZXYJSkRp9WyP4O9i,adjustment,du_1TGRABK3ZXYJSkRpkaZr931v,-46.94,15,-61.94,usd,2026-03-29 21:46:00,2026-03-29 21:46:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-30,txn_1TGWvMK3ZXYJSkRpXqehVTm6,adjustment,du_1TGWvBK3ZXYJSkRpyG8m0YxT,-46.94,15,-61.94,usd,2026-03-30 03:55:00,2026-03-30 03:55:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-30,txn_3TGgigK3ZXYJSkRp0kxyjTG2,charge,ch_3TGgigK3ZXYJSkRp0bj1lIan,86.89,3.51,83.38,usd,2026-03-30 14:23:00,2026-04-02 00:00:00,,86.89,,,TGCFP-300326-Q4XGE,,,,,-https://blyne.velorasignature.com/blyne-hardwood-floor-restorer-polish,"[{""name"":""Blyne Floor Restorer & Polish. - Premium (4.06 oz)/Buy 1, Get 1 FREE"",""quantity"":2,""unitAmount"":39.95}]",6.99,79.9,0,Lausan,STRIPE_RECEIPT_CUSTOMER,Vicbea,,ZENIROXPAY,
2026-03-30,txn_1TGjoRK3ZXYJSkRpDJN3Bh6o,adjustment,du_1T24SiK3ZXYJSkRpcEZrDbNd,50.98,0,50.98,usd,2026-03-30 17:41:00,2026-03-30 17:41:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-31,txn_1TGpsPK3ZXYJSkRpXUecza3u,adjustment,du_1SvqlXK3ZXYJSkRpIm5CyNz9,46.94,0,46.94,usd,2026-03-31 00:09:00,2026-03-31 00:09:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
2026-03-31,txn_1TGrJmK3ZXYJSkRpV0bz0Z03,stripe_fee,,10.99,0,10.99,usd,2026-03-31 01:42:00,2026-03-31 01:42:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-31,txn_1THEbMK3ZXYJSkRpK2QbKZJv,stripe_fee,,11.02,0,11.02,usd,2026-04-01 02:33:00,2026-04-01 02:33:00,,,,,,,,,,,,,,,,STRIPE_FEE,,,ZENIROXPAY,
2026-03-31,txn_1THDhvK3ZXYJSkRpo5iBZJB7,adjustment,du_1THDhjK3ZXYJSkRpg2KGia0d,-46.94,15,-61.94,usd,2026-04-01 01:36:00,2026-04-01 01:36:00,,,,,,,,,,,,,,,,STRIPE_ADJUSTMENT,,,ZENIROXPAY,
